35.71425000 27.98760000
35.71524990 27.98760000
35.59190353 28.76006523
35.59285449 28.76037422
35.23684023 29.45691618
35.23764917 29.45750391
34.68381618 30.00994023
34.68440391 30.01074917
33.98696523 30.36500353
33.98727422 30.36595449
33.21450000 30.48735000
33.21450000 30.48834990
32.44203477 30.36500353
32.44172578 30.36595449
31.74518382 30.00994023
31.74459609 30.01074917
31.19215977 29.45691618
31.19135083 29.45750391
30.83709647 28.76006523
30.83614551 28.76037422
30.71475000 27.98760000
30.71375010 27.98760000
30.83709647 27.21513477
30.83614551 27.21482578
31.19215977 26.51828382
31.19135083 26.51769609
31.74518382 25.96525977
31.74459609 25.96445083
32.44203477 25.61019647
32.44172578 25.60924551
33.21450000 25.48785000
33.21450000 25.48685010
33.98696523 25.61019647
33.98727422 25.60924551
34.68381618 25.96525977
34.68440391 25.96445083
35.23684023 26.51828382
35.23764917 26.51769609
35.59190353 27.21513477
35.59285449 27.21482578
