35.71425000 27.98760000
35.71524990 27.98760000
35.60319312 28.72441425
35.60414860 28.72470897
35.27989038 29.39575932
35.28071653 29.39632258
34.77306863 29.94198325
34.77369206 29.94276500
34.12776123 30.31455165
34.12812653 30.31548243
33.40130655 30.48036019
33.40138127 30.48135730
32.65825330 30.42467605
32.65803080 30.42565088
31.96462500 30.15244700
31.96412505 30.15331294
31.38205358 29.68786180
31.38132060 29.68854191
30.96230307 29.07220088
30.96140219 29.07263472
30.74267014 28.36016840
30.74168141 28.36031743
30.74267014 27.61503160
30.74168141 27.61488257
30.96230307 26.90299912
30.96140219 26.90256528
31.38205358 26.28733820
31.38132060 26.28665809
31.96462500 25.82275300
31.96412505 25.82188706
32.65825330 25.55052395
32.65803080 25.54954912
33.40130655 25.49483981
33.40138127 25.49384270
34.12776123 25.66064835
34.12812653 25.65971757
34.77306863 26.03321675
34.77369206 26.03243500
35.27989038 26.57944068
35.28071653 26.57887742
35.60319312 27.25078575
35.60414860 27.25049103
